x,y,z
-0.307408,-0.414627,0.469926
-0.318324,-0.414767,0.467511
-0.319632,-0.413013,0.468757
-0.324581,-0.412676,0.467551
-0.329879,-0.413029,0.466994
-0.323261,-0.414444,0.46632
-0.134465,1.167383,0.345928
-0.138435,1.167898,0.336492
-0.139378,1.16592,0.334909
-0.137376,1.166673,0.329553
-0.143019,1.167122,0.338716
-0.14446,1.166909,0.328691
-0.139887,1.166592,0.347346
-0.141482,1.165604,0.345342
-0.106796,-0.421046,-0.029016
-0.10809,-0.425366,-0.023048
-0.107924,-0.424081,-0.03341
-0.109058,-0.423057,-0.026621
-0.108388,-0.422888,-0.035198
-0.108575,-0.424216,-0.024837
0.04027,0.649306,2.243433
0.040434,0.572309,2.243685
0.040367,0.610716,2.243922
0.018511,0.658747,2.242799
0.018622,0.610427,2.243282
0.310827,1.281064,0.818374
0.313402,1.281325,0.809152
0.316949,1.280661,0.798819
0.305817,1.280847,0.796935
0.293172,1.281325,0.819476
0.279091,1.281112,0.794979
0.29642,1.280178,0.825123
0.278672,1.280438,0.825846
0.286006,1.280847,0.807008
-0.300175,0.000344,0.587951
-0.300175,0.002407,0.587944
-0.290961,0.000336,0.582594
-0.290962,0.002357,0.582587
-0.3241,0.015351,0.590907
-0.327229,0.01532,0.586815
-0.032269,-0.652665,1.399723
-0.044535,-0.648954,1.404792
-0.04451,-0.652665,1.399324
-0.490896,1.142061,0.383346
-0.490089,1.127066,0.383121
-0.490539,1.125992,0.373738
-0.491501,1.140556,0.391823
-0.491312,1.140985,0.374023
-0.491918,1.122086,0.389076
-0.493228,1.251051,0.169039
-0.494123,1.254771,0.163726
-0.495207,1.243313,0.158054
-0.495737,1.254771,0.180387
-0.495904,1.256631,0.173824
-0.497832,1.244241,0.180008
-0.244713,-0.396827,0.154413
-0.247266,-0.39742,0.153256
-0.254207,-0.396588,0.153139
-0.25262,-0.397717,0.153835
-0.323421,-0.406797,0.134937
-0.327172,-0.406962,0.125785
-0.32495,-0.407661,0.126728
-0.330847,-0.406962,0.139635
-0.329974,-0.406962,0.136124
-0.330971,-0.407017,0.128067
-0.274437,-0.408973,0.30441
-0.279516,-0.409347,0.30368
-0.277967,-0.409367,0.302758
-0.48896,1.17641,-0.108883
-0.490651,1.175376,-0.093743
-0.49084,1.159552,-0.102296
0.004591,-0.093094,0.176449
0.005309,-0.098105,0.17646
0.004947,-0.096006,0.176237
0.002633,-0.095132,0.176332
0.002582,-0.095075,0.176204
0.002802,-0.096179,0.176428
0.003306,-0.097056,0.176172
0.326965,-0.673969,1.393957
0.316008,-0.669129,1.400893
0.315166,-0.674453,1.398085
0.314573,-0.680253,1.39609
-0.130338,-2.147928,0.081584
-0.129526,-2.162872,0.079101
-0.134526,-2.138256,0.061654
-0.13426,-2.163867,0.083486
-0.132688,-2.160879,0.08231
-0.13442,-2.162032,0.071035
0.692611,0.618659,-0.220623
0.693005,0.624653,-0.220889
0.689576,0.610285,-0.218481
-0.498343,0.910712,1.151349
-0.499064,0.904149,1.152871
-0.499435,0.896941,1.153673
0.332292,0.397819,0.169857
0.333337,0.395597,0.169555
0.330621,0.399269,0.170336
-0.270331,-0.400266,0.16842
-0.263762,-0.40013,0.161834
-0.275196,-0.401165,0.163657
-0.271894,-0.400724,0.161809
-0.270606,-0.400724,0.156086
-0.505376,0.269374,0.266595
-0.505768,0.260897,0.261234
-0.506123,0.266699,0.261282
-0.506191,0.23398,0.266812
0.033419,-0.341251,0.253193
0.031991,-0.341346,0.253616
0.032424,-0.342146,0.255215
0.03205,-0.342146,0.255556
-0.513784,-0.246602,0.330352
-0.512478,-0.237654,0.329943
-0.51231,-0.245325,0.324178
-0.512553,-0.262927,0.330018
-0.513497,-0.254314,0.324538
-0.514811,-0.244314,0.330655
-0.515829,-0.242021,0.330954
-0.51456,-0.252032,0.324839
-0.515613,-0.249745,0.325137
0.726603,1.274884,1.61473
0.691246,1.275399,1.617753
0.704108,1.274905,1.64199
-0.33291,-0.665348,1.644986
-0.336776,-0.66634,1.663901
-0.326141,-0.667988,1.688026
-0.332482,-0.666787,1.720709
-0.347723,-0.665762,1.64238
-0.347686,-0.666787,1.71726
0.588163,-0.405911,0.330819
0.620954,-0.406389,0.314707
0.594859,-0.406653,0.331607
0.58614,-0.406815,0.317971
0.568384,-0.406468,0.322199
0.568055,-0.407045,0.328446
0.56439,-0.406657,0.315871
0.396477,1.271948,0.003819
0.396434,1.264405,0.009337
0.405597,1.260458,0.003221
0.401019,1.262443,0.006277
0.364558,1.283275,0.014859
1.192163,1.283535,0.405433
1.199081,1.279714,0.406241
1.168196,1.280046,0.402601
1.299721,-0.618198,2.235141
1.268986,-0.625099,2.235448
1.270144,-0.636774,2.237176
-0.140934,0.958265,2.243571
-0.167044,0.95912,2.243397
-0.167014,0.927069,2.243956
-0.140746,0.893555,2.242348
-0.188634,0.949408,2.243862
-0.188699,0.982018,2.243861
-0.188485,0.95912,2.241513
-0.498332,-0.214137,0.670727
-0.498083,-0.235896,0.680522
-0.498794,-0.232939,0.681257
-0.102745,-0.425874,0.073825
-0.103435,-0.425112,0.072102
-0.104125,-0.424341,0.070382
-0.499923,-0.53041,1.136143
-0.499766,-0.524507,1.135801
-0.499799,-0.541796,1.135945
-0.500899,-0.529346,1.10796
-0.500459,-0.536784,1.137253
-0.500884,-0.546416,1.108005
0.166601,1.281044,0.794212
0.152288,1.280908,0.791107
0.165002,1.280307,0.808467
0.132554,1.281145,0.810029
0.148785,1.281044,0.799084
0.1447,1.28024,0.806731
0.1426,1.280338,0.821349
0.127897,-2.256232,0.377059
0.128973,-2.262062,0.363964
0.13187,-2.26719,0.374982
0.131584,-2.280996,0.363691
0.09745,-2.257647,0.36357
0.09888,-2.268849,0.375262
0.097255,-2.268849,0.376284
-0.508734,-0.227406,0.396327
-0.50859,-0.234815,0.390231
-0.508845,-0.221949,0.396363
-0.508841,-0.226626,0.39032
0.145654,-0.356705,0.363289
0.144308,-0.356698,0.367464
0.143018,-0.357577,0.36659
-0.253203,1.16663,-0.020648
-0.255776,1.16663,-0.017912
-0.256414,1.165107,-0.024594
0.197371,-0.365557,0.410106
0.197156,-0.365482,0.403192
0.194764,-0.364673,0.40489
-0.205499,-0.410689,0.530819
-0.208729,-0.410689,0.528659
-0.213438,-0.410549,0.529215
-0.220476,-0.41021,0.531921
-0.219602,-0.411863,0.530355
-0.224051,-0.410944,0.530196
0.381661,0.459906,0.151713
0.383265,0.425905,0.155398
0.380188,0.4261,0.156275
0.376056,0.456967,0.153367
0.373532,0.457846,0.154116
-0.232235,-0.400521,0.337994
-0.230538,-0.401058,0.331254
-0.230569,-0.401639,0.337456
-0.237639,-0.401608,0.339731
-0.006298,0.087589,0.177441
-0.00568,0.087659,0.177499
-0.006127,0.085561,0.177383
-0.007023,0.087511,0.177395
-0.006658,0.087625,0.17757
-0.006653,0.08842,0.177135
-0.006669,0.08747,0.177254
0.490245,0.885569,0.024449
0.472288,0.872842,0.02738
0.463946,0.878112,0.025818
-0.493316,0.595913,0.521051
-0.493513,0.5977,0.51436
-0.493512,0.584568,0.51555
-0.494589,0.569558,0.523628
-0.08043,1.164967,0.339466
-0.076502,1.165124,0.33035
-0.082375,1.165124,0.326038
-0.087191,1.164967,0.334625
-0.083411,1.163774,0.339236
-0.085608,1.163974,0.335673
-0.083992,1.16456,0.330856
-0.084861,1.16413,0.323926
-0.259771,0.891063,-0.251211
-0.259857,0.882733,-0.251443
-0.266022,0.870367,-0.251359
-0.278642,0.898114,-0.25145
-0.278108,0.878867,-0.250442
-0.278378,0.871396,-0.25103
-0.157303,1.276633,0.766856
-0.159382,1.275792,0.807792
-0.178808,1.276366,0.781179
-0.17149,1.276185,0.77635
-0.177236,1.276185,0.774546
-0.16427,-0.393588,-0.113768
-0.163683,-0.395198,-0.112151
-0.168287,-0.395046,-0.113286
-0.492018,0.868451,0.500921
-0.492571,0.838566,0.499657
-0.492848,0.844372,0.506996
-0.492871,0.841854,0.492781
-0.501855,0.088374,0.530057
-0.501951,0.093034,0.522711
-0.501861,0.079987,0.52268
-0.501524,0.081977,0.514835
-0.50259,0.087928,0.523175
-0.502161,0.085806,0.530284
-0.505976,0.372636,0.387805
-0.50622,0.374951,0.381806
-0.506445,0.412408,0.387917
-0.506411,0.367418,0.394017
-0.506969,0.372062,0.38212
-0.487431,0.69862,0.370725
-0.486429,0.687666,0.372997
-0.488265,0.712794,0.370936
-0.488444,0.70651,0.370962
-0.487912,0.716642,0.365377
-0.488695,0.711167,0.365528
-0.153615,-0.408237,0.359198
-0.153404,-0.408834,0.364159
-0.154514,-0.408231,0.364679
0.098147,1.274835,1.132164
0.096656,1.273119,1.122648
0.08856,1.274835,1.133144
0.081538,1.273245,1.149657
0.078184,1.273934,1.125017
0.062997,-0.356758,0.247934
0.063844,-0.356758,0.24594
0.062056,-0.356995,0.246992
0.062338,-0.356995,0.246335
-0.033583,-0.488146,0.096402
-0.033728,-0.487699,0.098766
-0.033856,-0.488214,0.100891
-0.052864,1.16761,0.269117
-0.051265,1.16585,0.264893
-0.056913,1.16761,0.264362
0.467827,0.630561,0.227501
0.46508,0.632588,0.227715
0.462324,0.634603,0.227931
0.459559,0.636605,0.228147
-0.026216,0.084403,0.185475
-0.025982,0.084359,0.18519
-0.026619,0.085256,0.1854
-0.026312,0.086197,0.184996
-0.219329,-2.206268,0.694297
-0.220605,-2.206573,0.682588
-0.224103,-2.204322,0.691553
-0.22535,-2.205599,0.680045
-1.649364,1.070821,2.245887
-1.571682,1.050717,2.245006
-1.684588,1.079925,2.245656
-1.718501,1.0748,2.243858
-1.684019,1.066169,2.244992
-0.16559,0.745134,-0.247419
-0.165835,0.739647,-0.248411
-0.171031,0.741309,-0.247719
-0.09352,1.175048,0.081894
-0.095207,1.175326,0.076906
-0.095197,1.172611,0.071314
-0.096388,1.170375,0.078519
-0.096635,1.170087,0.060703
-0.155344,-2.21757,0.505874
-0.161096,-2.21757,0.502672
-0.158411,-2.21856,0.504349
1.163871,-0.411738,0.147423
1.073969,-0.412058,0.145182
1.075607,-0.412415,0.156063
-0.215719,-2.221083,0.477218
-0.216512,-2.227466,0.464767
-0.217784,-2.21515,0.474308
-0.21964,-2.234392,0.463314
2.18559,-0.423532,0.122553
2.18756,-0.424483,0.070402
2.189008,-0.424483,0.093351
2.185692,-0.434045,0.070546
2.187139,-0.434045,0.093475
2.183723,-0.433073,0.122652
2.181816,-0.442604,0.122754
2.183783,-0.443598,0.070693
2.185229,-0.443598,0.093602
-0.265722,-0.402125,0.261322
-0.266982,-0.402572,0.260517
-0.272766,-0.40192,0.26417
-0.486773,0.729394,0.511293
-0.485718,0.731084,0.502352
-0.48901,0.743919,0.499224
-0.487891,0.74793,0.50381
-0.487966,0.724557,0.511877
-0.488269,0.73338,0.511485
-0.488336,0.728633,0.504164
-0.033756,0.089616,0.193382
-0.033999,0.090264,0.192493
-0.03397,0.088584,0.193565
-0.033798,0.088546,0.193219
-0.034727,0.089951,0.192377
-0.150761,-0.436793,0.30484
-0.151625,-0.434192,0.305641
-0.152115,-0.438659,0.303842
0.044526,0.098635,0.156808
0.044925,0.098351,0.15665
0.043566,0.09975,0.157898
0.043588,0.098351,0.155722
0.043983,0.098066,0.155556
-0.360646,-0.40625,0.369782
-0.358284,-0.407215,0.369081
-0.363646,-0.406407,0.365807
-0.36644,-0.406141,0.367284
0.283758,0.436164,0.423296
0.276173,0.436016,0.423138
0.278372,0.435314,0.424363
0.455905,0.734056,0.023978
0.45872,0.731892,0.022459
0.453083,0.736206,0.025502
-0.357345,-0.688451,2.056311
-0.354285,-0.691013,2.03856
-0.380341,-0.687452,2.074884
-0.370828,-0.686469,2.022829
-0.376589,-0.689142,2.054377
-0.201081,-0.403575,-0.04029
-0.207503,-0.404058,-0.028257
-0.201347,-0.4038,-0.047637
-0.214815,-0.403234,-0.047838
-0.213545,-0.403951,-0.045796
-0.213913,-0.404025,-0.053243
0.064772,1.193768,0.352252
0.063788,1.194137,0.358355
0.063845,1.19437,0.347177
0.063596,1.189521,0.363387
0.169502,-0.414823,0.483076
0.165325,-0.41537,0.482905
0.164769,-0.416425,0.487462
0.16833,-0.416173,0.481693
0.159443,-0.414566,0.485825
0.158316,-0.415903,0.484408
0.156447,-0.415614,0.482067
0.432246,-0.409845,0.370515
0.43282,-0.409815,0.356068
0.42907,-0.410487,0.36972
0.437493,-0.411851,0.36188
0.422932,-0.409757,0.37288
0.421287,-0.409757,0.377356
0.420588,-0.409672,0.3676
0.420487,-0.411029,0.37224
-0.019485,1.101284,0.110554
-0.018591,1.08834,0.111525
-0.020763,1.093318,0.111485
0.604414,-0.556292,0.807346
0.611673,-0.552066,0.802078
0.606795,-0.569394,0.821611
0.552847,-0.548266,0.798272
-0.496291,0.988517,0.401271
-0.497228,0.969829,0.401489
-0.499991,0.98533,0.402276
-0.11344,-0.419986,0.013029
-0.11285,-0.420996,0.014767
-0.11935,-0.420554,0.010542
-0.11856,-0.420713,0.01273
-0.117934,-0.421736,0.014458
-0.505929,0.525485,0.271514
-0.505764,0.498012,0.266199
-0.506684,0.495101,0.271718
-0.506951,0.494403,0.260958
0.525415,1.279596,1.048914
0.510285,1.279492,1.027283
0.485674,1.279879,1.062887
0.502172,1.280294,1.033056
0.24144,1.257221,0.482132
0.242753,1.253504,0.463258
0.240855,1.266572,0.461828
0.24005,1.247186,0.471619
0.2405,1.255434,0.466213
0.206368,-0.372154,0.14015
0.208176,-0.372064,0.139025
0.206662,-0.374831,0.142651
0.204986,-0.3731,0.141008
0.203602,-0.374037,0.141867
-0.43672,-0.413809,0.444974
-0.429161,-0.415292,0.453768
-0.441885,-0.414632,0.456036
-0.440358,-0.416807,0.455057
-0.320826,1.27105,0.396536
-0.318313,1.273586,0.390183
-0.31887,1.267637,0.402088
-0.316181,1.269127,0.40364
-0.319224,1.269215,0.390076
-0.315665,1.269736,0.392816
-0.327635,1.272754,0.401678
-0.326001,1.272333,0.400267
-0.323584,1.271481,0.395882
-0.325937,1.273404,0.392659
-0.282598,-0.405177,0.357067
-0.282834,-0.405851,0.361967
-0.289396,-0.405455,0.360741
3.554613,0.903783,0.872262
3.562109,0.891106,0.921337
3.564215,0.889437,0.873874
3.546798,0.904026,0.91854
3.543995,0.899416,0.832304
-0.09619,-2.224508,0.163158
-0.095574,-2.224508,0.162127
-0.097607,-2.228503,0.165267
0.066736,0.246986,0.02642
0.067291,0.24611,0.025498
0.065577,0.241623,0.032323
0.064422,0.248017,0.030267
0.064166,0.247858,0.026664
0.064714,0.246986,0.025734
0.065023,0.242468,0.033222
-0.498293,0.888143,0.567052
-0.499627,0.892434,0.560261
-0.500163,0.88302,0.568151
0.365592,0.251396,0.098704
0.366584,0.249723,0.098244
0.365043,0.251945,0.09448
0.363757,0.248633,0.09508
1.631983,0.00189,2.245734
1.595547,0.013122,2.245317
1.595478,0.02437,2.245268
1.595585,0.001873,2.245328
-0.23245,-0.403678,0.221878
-0.231869,-0.40401,0.222142
-0.230236,-0.4038,0.221462
-0.244097,-0.403745,0.221536
-0.2441,-0.403745,0.218945
-0.514988,-2.029642,0.490344
-0.520771,-2.018448,0.492938
-0.521799,-2.011726,0.486713
-0.151868,-0.406137,0.357455
-0.149562,-0.406428,0.359112
-0.155909,-0.406156,0.359467
-0.156042,-0.406152,0.356027
-0.154757,-0.406453,0.359881
-0.062398,0.734075,-0.237257
-0.062432,0.728682,-0.238318
-0.062481,0.743722,-0.238789
-0.378413,-0.401606,0.248523
-0.378007,-0.400877,0.2446
-0.37946,-0.403064,0.252482
-0.375575,-0.401784,0.244705
-0.385638,-0.399513,0.257344
-0.382509,-0.399744,0.257375
-0.382137,-0.402859,0.257372
-0.381902,-0.402134,0.252428
-0.387108,-0.402798,0.251016
-0.387409,-0.402798,0.246999
0.509023,-0.40302,0.211554
0.52035,-0.404728,0.210442
0.520052,-0.404728,0.199947
0.500138,-0.403031,0.217704
0.499982,-0.403031,0.207322
0.505714,-0.40398,0.211876
0.505448,-0.40398,0.201676
-0.096951,1.174891,-0.038128
-0.097955,1.173692,-0.043152
-0.095718,1.171191,-0.032015
-0.102502,1.173443,-0.047085
-0.162985,1.177234,0.440867
-0.163669,1.175238,0.465988
-0.164512,1.174559,0.458726
-0.165218,1.175067,0.445235
2.400347,-0.19432,1.321912
2.400317,-0.195274,1.352696
2.398079,-0.219493,1.383204
2.393376,-0.195715,1.381065
2.398011,-0.207785,1.383198
0.532989,0.695112,-0.19196
0.545226,0.705979,-0.183346
0.52376,0.684323,-0.177441
0.529332,0.692253,-0.173062
-0.043975,1.166352,0.28223
-0.042469,1.165443,0.281556
-0.046141,1.165354,0.280586
-1.571667,-0.222648,2.249234
-1.572253,-0.211448,2.249979
-1.577021,-0.234752,2.256423
0.131093,-0.4139,0.479253
0.121296,-0.413504,0.480769
0.118704,-0.414315,0.476802
-0.269542,-0.404779,0.449113
-0.268662,-0.405022,0.452041
-0.272105,-0.404747,0.450821
-0.018427,-0.078733,0.181878
-0.018387,-0.078834,0.182068
-0.018598,-0.078787,0.182072
-0.294212,-0.404786,0.034777
-0.289876,-0.404761,0.033624
-0.310432,-0.404695,0.03793
-0.303448,-0.404779,0.038161
-0.031601,1.208001,0.296165
-0.031997,1.199016,0.295516
-0.032145,1.200304,0.290753
-0.033311,1.20569,0.300195
-0.488712,0.959069,0.003943
-0.489651,0.932636,0.016195
-0.489198,0.931188,0.003615
-0.206369,1.167723,-0.082528
-0.208985,1.168033,-0.087586
-0.212509,1.16994,-0.085892
-0.217296,1.163554,-0.086867
0.379434,-0.689541,2.004576
0.373805,-0.689266,1.980727
0.355264,-0.688909,1.983609
0.342926,-0.691309,2.01671
0.3376,-0.690697,1.991828
0.322968,-0.688916,2.038675
0.261591,-0.689541,2.025617
0.281078,-0.689895,2.023633
0.291178,-0.689876,1.974304
-0.038245,1.27337,1.102296
-0.038305,1.273083,1.093903
-0.047323,1.274023,1.077847
0.230213,1.284868,0.090322
0.231581,1.284868,0.092781
0.232747,1.283888,0.095342
0.219912,1.285129,0.095323
0.224223,1.284031,0.09174
-1.642437,-0.145963,2.241015
-1.674942,-0.14697,2.23757
-1.640159,-0.157142,2.238155
-1.675757,-0.158529,2.238621
-1.749869,-0.14988,2.242107
-1.749415,-0.161546,2.241601
0.057638,1.179678,0.261951
0.056945,1.18112,0.248281
0.058515,1.177913,0.253181
0.052989,1.180308,0.248088
0.054976,1.18112,0.25194
0.052849,1.177913,0.261616
-0.40159,-2.172298,0.189532
-0.402009,-2.179181,0.17986
-0.404655,-2.186065,0.197657
-0.404189,-2.189015,0.183728
-0.40353,-2.189998,0.175341
0.425905,0.261035,0.1843
0.427101,0.261558,0.188688
0.428027,0.262605,0.179449
0.40128,0.258336,0.180333
0.400173,0.260083,0.180566
-0.163994,-0.401484,-0.069849
-0.165147,-0.401577,-0.072648
-0.164887,-0.40202,-0.063156
-0.167461,-0.401706,-0.078264
0.081548,-0.36935,0.222966
0.080214,-0.369653,0.220327
0.07863,-0.368966,0.222911
0.078827,-0.36995,0.221151
0.313044,1.279596,1.150141
0.318999,1.279621,1.111106
0.30408,1.280053,1.162817
0.301062,1.28039,1.154726
0.303712,1.280294,1.126088
-0.509969,-0.257237,0.384714
-0.51017,-0.254474,0.38479
-0.510357,-0.251713,0.384861
-0.634975,-0.409539,1.645675
-0.634778,-0.407308,1.6067
-0.634819,-0.414481,1.606833
-0.635665,-0.402727,1.647308
-0.635749,-0.417375,1.647587
0.368405,0.25674,0.463414
0.369393,0.25482,0.463934
0.369343,0.255731,0.458838
0.365889,0.257639,0.462082
-0.506244,0.331584,0.381909
-0.506355,0.326425,0.388066
-0.506607,0.329796,0.388166
-0.506789,0.328742,0.38214
-0.502552,0.17617,0.555534
-0.502901,0.168788,0.580546
-0.503278,0.173353,0.572452
-0.503461,0.166093,0.581016
0.099647,0.216624,0.059998
0.098977,0.217424,0.060667
0.099025,0.216682,0.06326
-0.151279,-0.405736,0.270446
-0.150625,-0.405468,0.265748
-0.152838,-0.405286,0.269351
-0.152124,-0.404801,0.266685
0.108128,-0.968615,1.311817
0.105884,-0.970792,1.295295
0.09639,-0.969277,1.313668
-0.652665,-0.370281,1.022637
-0.661218,-0.370281,1.015606
-0.663235,-0.37143,1.036754
-0.378663,1.271797,0.343891
-0.384978,1.272918,0.345201
-0.384975,1.273501,0.339134
0.788996,-0.284274,2.243485
0.789065,-0.274671,2.243703
0.789372,-0.342421,2.244092
0.763796,-0.321393,2.242191
0.76276,-0.340241,2.239497
0.763286,-0.33082,2.240863
0.710226,-0.290125,2.242793
0.710007,-0.271032,2.242314
0.709794,-0.299475,2.241581
0.709604,-0.28038,2.24118
0.739243,-0.338995,2.239812
0.709348,-0.308819,2.240332
0.194927,-0.351478,0.278202
0.196093,-0.351478,0.274146
0.193501,-0.351472,0.276026
-0.260127,-0.404171,0.230808
-0.261148,-0.40464,0.232835
-0.263046,-0.404728,0.227695
-0.493573,0.621487,-0.005796
-0.493922,0.632329,0.007133
-0.494053,0.626944,0.007052
0.390535,-0.430023,0.307469
0.386045,-0.433229,0.323524
0.388668,-0.431756,0.307246
0.384105,-0.428809,0.314882
0.384297,-0.426354,0.318953
0.384915,-0.433481,0.314986
0.384175,-0.43496,0.323221
0.385457,-0.432001,0.306867
0.507561,1.277614,0.886177
0.480734,1.277632,0.867018
0.49027,1.276449,0.878467
-0.490981,1.05924,0.711575
-0.491542,1.065382,0.725984
-0.491659,1.055645,0.726151
0.379516,0.243515,0.124323
0.378518,0.245211,0.124698
0.3765,0.248587,0.125454
0.375893,0.247504,0.129996
0.375656,0.244676,0.117115
0.266657,1.268731,0.520154
0.267589,1.265201,0.53391
0.262539,1.27046,0.516449
0.26357,1.266978,0.53012
-0.487367,1.272443,1.00519
-0.487431,1.273119,0.98585
-0.489021,1.273607,0.965438
-0.487818,1.272259,0.945409
-0.49063,1.270017,1.011071
-0.490169,1.269151,0.990673
-0.490666,1.268438,0.950165
-0.490708,1.271094,0.932652
0.914068,-0.202347,-0.237108
0.914837,-0.197889,-0.237522
0.893294,-0.180596,-0.237718
-0.521066,0.726912,1.364675
-0.525329,0.728111,1.310648
-0.525779,0.724823,1.344741
-0.515547,0.72385,1.320698
-0.541465,0.730174,1.306557
-0.528664,0.725897,1.31827
-0.542768,0.724874,1.309451
0.887551,-0.114007,2.240071
0.887133,-0.133254,2.239075
0.887351,-0.123632,2.239592
0.837078,-0.113027,2.240983
0.83725,-0.103483,2.241423
-0.494202,0.959059,0.687461
-0.494382,0.961404,0.704841
-0.494427,0.95453,0.715811
-0.218126,-0.403097,-0.014091
-0.222705,-0.404058,-0.014715
-0.225133,-0.403697,-0.023886
-0.277215,-2.078562,-0.03434
-0.279041,-2.09692,-0.02314
-0.27528,-2.09298,-0.02636
-0.277181,-2.100214,-0.040075
-0.281426,-2.091357,-0.03311
-0.287567,-2.089693,-0.039855
-0.285289,-2.095293,-0.029819
-0.283207,-2.098544,-0.046974
-0.247286,-0.403458,0.106015
-0.253562,-0.403198,0.10187
-0.25837,-0.403631,0.105528
0.014465,-2.22254,0.776938
0.013588,-2.225915,0.767514
0.007848,-2.225915,0.767626
0.007048,-2.228278,0.757942
0.099072,1.176427,0.243788
0.102762,1.177012,0.248371
0.100397,1.174433,0.236515
0.093984,1.175819,0.244896
0.092853,1.175819,0.248829
0.094163,1.174821,0.243943
0.095483,1.174821,0.237972
-0.117222,1.166736,-0.056698
-0.118492,1.165428,-0.061625
-0.11847,1.163171,-0.049366
-0.119853,1.16286,-0.054502
-0.124422,1.168022,-0.047993
-0.125847,1.166736,-0.052883
-0.127271,1.165428,-0.057768
-0.124233,1.163492,-0.058595
0.253944,0.523436,0.414741
0.25391,0.50821,0.414686
0.253664,0.517782,0.414568
0.253347,0.512141,0.414374
0.594672,0.751936,2.253803
0.593663,0.761172,2.250659
0.594129,0.699579,2.251729
0.593821,0.730157,2.250955
0.524546,0.775093,2.250074
0.54731,0.735747,2.249913
1.411578,-0.410735,-0.243812
1.367768,-0.399273,-0.244214
1.370628,-0.406923,-0.245293
1.368139,-0.419813,-0.244395
